gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals,Model_21_Y_pred,Model_21_Residuals,Model_22_Y_pred,Model_22_Residuals,Model_23_Y_pred,Model_23_Residuals,Model_24_Y_pred,Model_24_Residuals,Model_25_Y_pred,Model_25_Residuals,Model_26_Y_pred,Model_26_Residuals,Model_27_Y_pred,Model_27_Residuals,Model_28_Y_pred,Model_28_Residuals,Model_29_Y_pred,Model_29_Residuals
2.917292212132508,0.0536489688886692,0.23183548029987866,-0.20223351370353895,-0.470812038306053,1.245389080002379,-0.528194298050576,1.2555720586256013e-06,1.2555700759917382e-06,1.1398019814040008e-06,1.1397999987701377e-06,1.0707917628249681e-06,1.070789780191105e-06,7.355811550748283e-07,7.355791724409652e-07,-1.5526568328093045e-06,1.5526588154431676e-06,1.224246964320746e-06,1.2242449816868828e-06,-2.2120250616040356e-07,2.2120448879426668e-07,1.0539631463306884e-06,1.0539611636968252e-06,-2.329781413875787e-07,2.3298012402144183e-07,1.082498126056192e-06,1.0824961434223288e-06,1.052424794527258e-06,1.0524228118933948e-06,3.316283637574914e-08,3.316085374188602e-08,4.433490718241339e-07,4.433470891902708e-07,-8.414537713070918e-08,8.41473597645723e-08,1.1073642880020717e-06,1.1073623053682085e-06,1.0982122869877412e-06,1.0982103043538781e-06,1.095663837068279e-06,1.095661854434416e-06,1.1027713097428005e-06,1.1027693271089374e-06,1.0946990784041763e-06,1.0946970957703132e-06,1.0967680689320628e-06,1.0967660862981997e-06,5.885345931681259e-07,5.885326105342627e-07,7.970511433101417e-07,7.970491606762786e-07,8.000461607311398e-07,8.000441780972767e-07,-2.1570692692521116e-07,2.1570890955907428e-07,-1.1907121910462376e-07,1.1907320173848688e-07,-9.073198299853856e-08,9.073396563240168e-08,-1.0649850285465966e-07,1.0650048548852278e-07,-7.091419190140034e-08,7.091617453526346e-08,-1.876401283223765e-08,1.876599546610077e-08
-0.26918000793969366,-0.5104879848180407,-0.21093903290739802,-1.367823018359838,1.2063836343427812,0.8555288227871655,-0.3773210851115487,3.821075519190194e-08,2.873632537910301e-07,1.1398019814040008e-06,8.142279724210688e-07,1.0707917628249681e-06,7.452177538420361e-07,1.7020129941191967e-06,1.3764389851362647e-06,1.1612745194041997e-06,8.357005104212677e-07,1.1398019814048339e-06,8.142279724219018e-07,6.184250436537919e-07,2.9285103467085986e-07,1.1073438094283977e-06,7.817698004454656e-07,1.280919642462792e-06,9.5534563347986e-07,1.1036466604902506e-06,7.780726515073185e-07,1.037915297764913e-06,7.12341288781981e-07,3.4950470740586815e-07,2.3930698422936118e-08,4.267427575172512e-07,1.0116874853431919e-07,1.5864813013476077e-07,1.6692587884817126e-07,1.1846062879625766e-06,8.590322789796446e-07,1.118502912653085e-06,7.92928903670153e-07,1.1934933552549961e-06,8.679193462720641e-07,1.1794191334637272e-06,8.538451244807952e-07,1.1866340144658854e-06,8.610600054829534e-07,1.1843845732947447e-06,8.588105643118127e-07,7.247266435942309e-07,3.9915263461129886e-07,2.2061889920607624e-07,1.0495510977685579e-07,2.783654811715733e-07,4.720852781135874e-08,1.0538403400731877e-07,2.2018997497561326e-07,1.7644575812542174e-07,1.4912825085751029e-07,2.1242024783141137e-07,1.1315376115152066e-07,3.751674813415403e-07,4.959347235860829e-08,3.4767838638886607e-07,2.2104377405934043e-08,4.0719392015741383e-07,8.16199111744818e-08
-0.5567288955587838,1.450272924618088,0.2190893046434231,1.4443840468756457,1.1236265914244057,1.094364106166653,-0.4900493950534157,4.26937207293456e-06,4.187056516394817e-06,1.1398019814040008e-06,1.057486424864258e-06,1.0707917628249681e-06,9.884762062852252e-07,2.2031452421356774e-06,2.1208296855959344e-06,1.1982696530499779e-06,1.115954096510235e-06,1.1398019818513312e-06,1.0574864253115883e-06,8.244304054078311e-07,7.421148488680882e-07,1.031109426252671e-06,9.487938697129282e-07,1.4769581714724707e-06,1.3946426149327279e-06,1.1092130693405364e-06,1.0268975128007936e-06,2.3744381919858017e-07,1.551282626588373e-07,5.353643455130299e-07,4.53048788973287e-07,-4.894076220924147e-07,5.717231786321576e-07,1.1917712765696722e-06,1.1094557200299293e-06,5.948768930931994e-07,5.125613365534565e-07,8.046028421449423e-07,7.222872856051994e-07,8.55555752709901e-07,7.732401961701581e-07,8.826840986648882e-07,8.003685421251453e-07,1.0029048388061703e-06,9.205892822664274e-07,1.0450671113377031e-06,9.627515547979602e-07,3.844337777371755e-07,3.0211822119743265e-07,-3.0204444051665736e-07,3.8435999705640024e-07,-2.5935440026679947e-07,3.4166995680654235e-07,-2.1966306861207644e-07,3.019786251518193e-07,-1.2347130600418101e-07,2.057868625439239e-07,3.8408225174534425e-07,3.017666952056014e-07,-6.206953351765508e-07,7.030108917162937e-07,-9.800593798328145e-07,1.0623749363725574e-06,-1.035702745126073e-06,1.1180183016658159e-06
-0.40132964545664573,-0.7685434516399499,1.2344149152216948,-0.5768866779976944,0.4014229929545065,1.656617580757967,-0.444476336864993,-5.186517892388132e-07,6.993102696965682e-07,1.1398019814040008e-06,9.591435009462458e-07,1.0707917628249681e-06,8.901332823672131e-07,1.9486081469990313e-06,1.7679496665412763e-06,1.3534677675195015e-06,1.1728092870617465e-06,1.1611539442559414e-06,9.804954637981864e-07,1.139750051139104e-06,9.59091570681349e-07,1.0232231104346335e-06,8.425646299768786e-07,1.5451322287141757e-06,1.3644737482564207e-06,9.336480173214368e-07,7.529895368636818e-07,1.383574394935935e-06,1.20291591447818e-06,6.108725788235879e-07,4.302140983658329e-07,8.223542459564665e-07,6.416957654987115e-07,3.1358075592754853e-07,1.3292227546979353e-07,1.240976630148988e-06,1.060318149691233e-06,1.2123311511610043e-06,1.0316726707032493e-06,1.2629144603408155e-06,1.0822559798830605e-06,1.2156579932651184e-06,1.0349995128073634e-06,1.2337646528546228e-06,1.0531061723968678e-06,1.230530546969102e-06,1.049872066511347e-06,8.202306497008741e-07,6.395721692431191e-07,4.219829892389466e-07,2.413245087811916e-07,4.4451437709018783e-07,2.6385589663243283e-07,3.1279183605320333e-07,1.3213335559544833e-07,3.697810695975816e-07,1.8912258913982662e-07,3.737916583453972e-07,1.9313317788764221e-07,6.042033363797368e-07,4.2354485592198184e-07,4.46624882773548e-07,2.65966402315793e-07,5.570499386812338e-07,3.763914582234788e-07
-0.41973473433554476,-0.3119857364799539,-1.137133570703603,0.25108091997621307,-0.29768560948274636,1.1795697835094474,-0.5276543556597814,4.6656233574977574e-07,4.653952016959992e-07,1.1398019814040008e-06,1.1386348473502243e-06,1.0707917628249681e-06,1.0696246287711916e-06,1.980832869159506e-06,1.9796657351057294e-06,1.517365801041278e-06,1.5161986669875015e-06,1.4388467312167956e-06,1.4376795971630191e-06,1.5389110025408937e-06,1.5377438684871172e-06,1.3350458611858807e-06,1.3338787271321042e-06,1.802483530346995e-06,1.8013163962932184e-06,1.2491585043893777e-06,1.2479913703356012e-06,1.6347729949535606e-06,1.633605860899784e-06,1.0162030004881383e-06,1.0150358664343618e-06,1.1098544241961008e-06,1.1086872901423243e-06,3.504638290896785e-07,3.49296695035902e-07,1.2400502643215329e-06,1.2388831302677563e-06,1.2691182747285515e-06,1.267951140674775e-06,1.2671750560145303e-06,1.2660079219607538e-06,1.2332480355102696e-06,1.232080901456493e-06,1.2535675353150914e-06,1.252400401261315e-06,1.2493029373638411e-06,1.2481358033100646e-06,8.277414872288223e-07,8.265743531750458e-07,4.386672003307858e-07,4.375000662770093e-07,4.354590211843345e-07,4.34291887130558e-07,3.327030544157664e-07,3.315359203619899e-07,3.887887267492832e-07,3.8762159269550667e-07,4.272708745291915e-07,4.26103740475415e-07,5.231452157245792e-07,5.219780816708027e-07,3.7380116161475926e-07,3.7263402756098274e-07,4.789592084408652e-07,4.777920743870887e-07
-0.5205703993656191,0.47633266747275016,1.452695924718461,-0.38195564680843525,-1.1311692194535192,-0.5353715040861797,0.6042556019410269,2.167688832518078e-06,2.760472066581318e-07,1.1398019814040008e-06,1.3039340577722091e-06,1.0707917628249681e-06,1.3729442763512418e-06,2.147513401518269e-06,2.9622263765794097e-07,1.5870020208129004e-06,8.567340183633095e-07,2.1172668965613137e-06,3.264691426148962e-07,2.0586833431052516e-06,3.8505269607095834e-07,2.6886015501589956e-06,2.4486551098278566e-07,2.4675027968999006e-06,2.3766757723690652e-08,3.028115385569324e-06,5.84379346393114e-07,2.8008634967200774e-06,3.571274575438675e-07,2.655203439642426e-06,2.1146740046621616e-07,2.4444606961971992e-06,7.246570209892925e-10,7.687702751660896e-07,1.6749657640101203e-06,1.7341396789890522e-06,7.095963601871577e-07,1.7487243247546585e-06,6.950117144215514e-07,1.7510024851222288e-06,6.927335540539811e-07,1.842913785945565e-06,6.008222532306449e-07,1.8680627056107979e-06,5.756733335654121e-07,1.818870675874626e-06,6.248653633015839e-07,1.4493323288531468e-06,9.94403710323063e-07,1.6792854693982788e-06,7.644505697779311e-07,1.6760926911898533e-06,7.676433479863566e-07,1.4463804342481643e-06,9.973556049280456e-07,1.440788721366989e-06,1.002947317809221e-06,1.6636404032140268e-06,7.800956359621832e-07,1.6166419638172112e-06,8.270940753589987e-07,1.6817924167702174e-06,7.619436224059925e-07,1.7265336022633904e-06,7.172024369128195e-07
-0.5825440759729782,-0.8658187141973471,0.9283564056315199,0.0107425482652282,-1.5857301543468822,-1.2583571367277393,0.9216488606607106,-7.285638321224524e-07,3.857208506688182e-06,1.1398019814040008e-06,1.988842693161729e-06,1.0707917628249681e-06,2.057852911740762e-06,2.2415202272699022e-06,8.871244472958277e-07,1.5866839569543158e-06,1.5419607176114141e-06,2.732810229318425e-06,3.958344452473048e-07,2.346037367779513e-06,7.826073067862168e-07,4.048147270555575e-06,9.195025959898449e-07,3.0265930888177047e-06,1.0205158574802525e-07,3.1230818647129964e-06,5.562809852733562e-09,3.1573014664926914e-06,2.865679192696141e-08,4.756024911342364e-06,1.627380236776634e-06,2.852408749386228e-06,2.7623592517950214e-07,1.8722091103791013e-06,1.2564355641866287e-06,2.9584131734536913e-06,1.7023150111203864e-07,3.123464127688054e-06,5.1805468776759716e-09,2.963448329789106e-06,1.6519634477662418e-07,2.662291456458963e-06,4.6635321810676704e-07,2.75166331589112e-06,3.7698135867460995e-07,2.7030864562408754e-06,4.2555821832485455e-07,2.9688918043585524e-06,1.5975287020717755e-07,3.75124978742175e-06,6.226051128560201e-07,3.6910993557829024e-06,5.624546812171724e-07,3.4159859966336565e-06,2.873413220679265e-07,3.402627048799247e-06,2.739823742335169e-07,3.081279444830552e-06,4.7365229735178155e-08,2.8689378617449e-06,2.5970681282082995e-07,3.1704183193864624e-06,4.1773644820732435e-08,3.1127615334505184e-06,1.5883141115211588e-08
-0.5015083926179995,0.9122906066093404,-1.0832210649540324,0.6669054731720317,1.6806234305228354,0.17065068440122116,-0.032616812834440095,3.1084503294249176e-06,2.0390327564967176e-06,1.1398019814040008e-06,7.038440847580083e-08,1.0707917628249681e-06,1.374189896768148e-09,2.117301489987569e-06,1.0478839170593691e-06,1.1448840755597052e-06,7.546650263150519e-08,1.1398019814040008e-06,7.038440847580083e-08,4.83846999584887e-07,5.85570573343313e-07,1.125809286998258e-06,5.639171407005811e-08,1.3228745463879498e-06,2.5345697345974987e-07,1.129618562150648e-06,6.020098922244796e-08,-8.487322733534246e-08,1.1542908002635424e-06,3.926133045325164e-07,6.768042683956835e-07,-8.583038194504944e-07,1.9277213923786943e-06,6.40139359277665e-07,4.29278213650535e-07,8.790417326242789e-07,1.9037584030392107e-07,9.229074110257833e-07,1.4651016190241663e-07,9.99716927907156e-07,6.970064502104396e-08,9.534460782228527e-07,1.1597149470534728e-07,1.0136972017645148e-06,5.572037116368514e-08,1.0402211105232825e-06,2.9196462404917484e-08,5.163646917426151e-07,5.530528811855848e-07,-1.7647092661635106e-07,1.245888499544551e-06,-1.7316621969857354e-07,1.2425837926267735e-06,-1.5824586678727198e-07,1.227663439715472e-06,-6.571223100409802e-08,1.135129803932298e-06,1.289640382461835e-07,9.404535346820165e-07,-3.488306190196026e-07,1.4182481919478026e-06,-2.011299644311543e-07,1.2705475373593543e-06,-3.4297122627952146e-07,1.4123887992077214e-06
3.540730064055594,0.5823640387910043,0.08824671926005069,-1.141313824760124,0.3598710911887956,-0.5051741580267598,-0.5161882844270909,2.3964958403638345e-06,2.3705858644710733e-06,1.1398019814040008e-06,1.1138920055112396e-06,1.0707917628249681e-06,1.044881786932207e-06,8.929435266105624e-07,8.670335507178012e-07,-8.540984499665249e-07,8.800084258592861e-07,1.2564598089328624e-06,1.2305498330401012e-06,-1.0301463931145245e-06,1.0560563690072857e-06,1.1588192603822166e-06,1.1329092844894554e-06,-1.298497803283258e-07,1.55759756221087e-07,1.2677847023256845e-06,1.2418747264329233e-06,9.668736558385387e-07,9.409636799457775e-07,1.9307040252838984e-07,1.6716042663562864e-07,3.454346422855748e-07,3.195246663928136e-07,-8.82757667216755e-08,1.141857426144367e-07,1.1061477060050387e-06,1.0802377301122775e-06,1.0716200546649394e-06,1.0457100787721782e-06,1.0940980788891526e-06,1.0681881029963914e-06,1.0903028578574792e-06,1.064392881964718e-06,1.0824989489671566e-06,1.0565889730743954e-06,1.0857956279188638e-06,1.0598856520261026e-06,5.863395550263342e-07,5.60429579133573e-07,9.114768103894662e-07,8.85566834496705e-07,9.226169561247833e-07,8.967069802320221e-07,-2.2115272415966838e-07,2.470627000524296e-07,-1.2404268754513383e-07,1.4995266343789503e-07,-1.1766632947799582e-07,1.4357630537075702e-07,-3.13172428391686e-07,3.390824042844472e-07,-2.710923205735492e-07,2.970022964663104e-07,-2.1729737379485966e-07,2.4320734968762085e-07
1.706571191522511,-0.4836698901832845,1.6508607210639386,0.6411628196719807,1.3865484467525815,-0.8770369430817254,-0.5281773777638207,9.6082005117409e-08,9.604350989169443e-08,1.1398019814040008e-06,1.1397634861782862e-06,1.0707917628249681e-06,1.0707532675992535e-06,1.7156887229460222e-07,1.7153037706888765e-07,1.0706666453901836e-06,1.070628150164469e-06,1.1398019814040008e-06,1.1397634861782862e-06,-5.809353265471463e-07,5.809738217728609e-07,1.1567578708081623e-06,1.1567193755824478e-06,5.943538695976809e-07,5.943153743719663e-07,1.1466639710197056e-06,1.146625475793991e-06,9.236530218652904e-07,9.236145266395758e-07,1.8796194679761288e-07,1.879234515718983e-07,2.9596804505904976e-07,2.959295498333352e-07,-6.983300469271988e-08,6.987149991843445e-08,1.0877846189274988e-06,1.0877461237017843e-06,1.1004281229242593e-06,1.1003896276985447e-06,1.0804117891075418e-06,1.0803732938818272e-06,1.090930020831015e-06,1.0908915256053004e-06,1.0844978853804122e-06,1.0844593901546977e-06,1.087958713135369e-06,1.0879202179096545e-06,5.703062879996481e-07,5.702677927739335e-07,4.5569956458705253e-07,4.5566106936133796e-07,4.3801727227307056e-07,4.37978777047356e-07,-2.480634039543316e-07,2.481018991800462e-07,-1.4864761573296723e-07,1.486861109586818e-07,-1.0391365780042397e-07,1.0395215302613854e-07,7.019204317456695e-08,7.015354794885237e-08,1.5204911086831723e-07,1.5201061564260266e-07,1.740715222904118e-07,1.7403302706469722e-07
-0.6036766556600057,0.6746221117142455,0.036674776416668324,0.9437423617180304,-1.6919321530550298,1.1252159652867082,2.7667649126325227,2.5955811992791946e-06,4.514672670103815e-06,1.1398019814040008e-06,5.9704518879790095e-06,1.0707917628249681e-06,6.039462106558042e-06,2.2721044122665906e-06,4.83814945711642e-06,1.5899124757016678e-06,5.520341393681342e-06,2.9407471829300607e-06,4.1695066864529496e-06,2.4168750285429347e-06,4.6933788408400756e-06,4.492655527323957e-06,2.617598342059053e-06,3.225810786144473e-06,3.884443083238537e-06,5.29969837607211e-06,1.8105554933109004e-06,2.976241497575799e-06,4.134012371807211e-06,5.552465281560349e-06,1.5577885878226612e-06,2.6451831783360047e-06,4.465070691047006e-06,3.352508500415886e-06,3.7577453689671243e-06,4.663422476338961e-06,2.446831393044049e-06,5.555651370251763e-06,1.554602499131247e-06,4.65632238049288e-06,2.45393148889013e-06,5.012203005278332e-06,2.098050864104678e-06,5.1234225358994576e-06,1.9868313334835527e-06,5.269749634231493e-06,1.840504235151517e-06,4.923419926143499e-06,2.1868339432395112e-06,4.684603497054467e-06,2.4256503723285432e-06,4.651376186390165e-06,2.458877682992845e-06,4.525908436986754e-06,2.584345432396256e-06,4.665157407392357e-06,2.4450964619906536e-06,5.193055175779859e-06,1.9171986936031513e-06,5.325677332702958e-06,1.7845765366800525e-06,3.4901185143190835e-06,3.6201353550639267e-06,4.5829852266589895e-06,2.5272686427240208e-06
-0.38607572519891725,2.141824326345336,1.2363007329851563,-1.0725979018772342,0.009771363882283526,0.3302353166708362,-0.5226815232299644,5.761683310953129e-06,5.749785212142049e-06,1.1398019814040008e-06,1.1279038825929209e-06,1.0707917628249681e-06,1.0588936640138882e-06,1.9214907136349815e-06,1.9095926148239013e-06,1.4443790217841792e-06,1.4324809229730993e-06,1.2779080296389355e-06,1.2660099308278555e-06,1.349144337790628e-06,1.3372462389795482e-06,1.1354390915293994e-06,1.1235409927183195e-06,1.6393510733084447e-06,1.6274529744973648e-06,1.5046507508425526e-06,1.4927526520314727e-06,1.997514251932436e-06,1.985616153121356e-06,7.532654302830547e-07,7.413673314719748e-07,1.5250166744195428e-06,1.5131185756084628e-06,2.871962973322869e-07,2.7529819852120697e-07,1.3170152973366848e-06,1.3051171985256048e-06,1.2657356955194235e-06,1.2538375967083436e-06,1.3249726987891517e-06,1.3130745999780717e-06,1.4215460239164628e-06,1.4096479251053829e-06,1.4273072522438016e-06,1.4154091534327217e-06,1.4037628506263732e-06,1.3918647518152932e-06,8.956849093472463e-07,8.837868105361664e-07,5.838856712120248e-07,5.719875724009449e-07,6.226485189798762e-07,6.107504201687963e-07,4.479970335326606e-07,4.360989347215807e-07,4.943876924908411e-07,4.824895936797612e-07,7.2795626606676e-07,7.160581672556801e-07,1.9257907478329538e-07,1.8068097597221546e-07,5.042511579271349e-08,3.8527016981633567e-08,1.9464432420998197e-07,1.8274622539890205e-07
2.098662378394853,-0.9393055340529352,0.5937027470957134,-1.6472055595596529,1.4574453560332528,-0.8004482738339834,-0.5208684346622735,-8.871423656093858e-07,9.029529609295182e-07,1.1398019814040008e-06,1.1239913860838684e-06,1.0707917628249681e-06,1.0549811675048357e-06,3.9206436104530633e-07,3.762537657251739e-07,1.0767914914642515e-06,1.060980896144119e-06,1.1398019814040008e-06,1.1239913860838684e-06,-8.385008213729588e-07,8.543114166930912e-07,1.1508389314043531e-06,1.1350283360842207e-06,5.309066906335167e-07,5.150960953133843e-07,1.1359107723857376e-06,1.1201001770656052e-06,3.5031527929158887e-07,3.3450468397145645e-07,2.0341723237974189e-07,1.8760663705960947e-07,-3.602247170418656e-07,3.76035312361998e-07,-7.58576068942933e-08,9.166820221442572e-08,1.1070215231324952e-06,1.0912109278123628e-06,1.0569634273050922e-06,1.0411528319849597e-06,1.0963871579127105e-06,1.080576562592578e-06,1.12135138579243e-06,1.1055407904722975e-06,1.1130402734590504e-06,1.097229678138918e-06,1.1133104569932751e-06,1.0974998616731427e-06,5.899170905511046e-07,5.741064952309722e-07,5.941389589901666e-07,5.783283636700342e-07,6.324324639022357e-07,6.166218685821032e-07,-2.1079403798240642e-07,2.2660463330253884e-07,-1.1458674543409826e-07,1.3039734075423068e-07,-4.9244618145169965e-08,6.505521346530238e-08,2.73181261495076e-07,2.573706661749436e-07,3.532425484767465e-07,3.374319531566141e-07,3.7497283339711926e-07,3.5916223807698684e-07
0.24615861750082593,0.9221558985284568,-0.10267191751579599,1.5349337310510598,0.8643430163127768,0.6033387520393854,-0.527389332587328,3.1297388207221092e-06,3.1279997886020884e-06,1.1398019814040008e-06,1.13806294928398e-06,1.0707917628249681e-06,1.0690527307049473e-06,6.255531864576468e-07,6.23814154337626e-07,1.0859832116443054e-06,1.0842441795242846e-06,1.1398601356017098e-06,1.138121103481689e-06,5.220174094146062e-07,5.202783772945854e-07,1.1732412040360402e-06,1.1715021719160194e-06,9.948108765182417e-07,9.93071844398221e-07,1.1820231232584933e-06,1.1802840911384725e-06,7.660380875342766e-07,7.642990554142558e-07,1.8471734769708973e-07,1.8297831557706893e-07,1.1557563160525164e-07,1.1383659948523083e-07,-5.6068152042300685e-11,1.7951002720631075e-09,1.0653287056207956e-06,1.0635896735007748e-06,1.1117976291967254e-06,1.1100585970767046e-06,1.06965358590159e-06,1.067914553781569e-06,1.0510181593843688e-06,1.049279127264348e-06,1.0518323598704862e-06,1.0500933277504654e-06,1.0602173185695218e-06,1.058478286449501e-06,5.609822004606354e-07,5.592431683406146e-07,-2.0714750672598797e-08,2.2453782792619604e-08,-8.585450367383792e-08,8.759353579385872e-08,-2.476339860708808e-07,2.493730181909016e-07,-1.483585777774222e-07,1.50097609897443e-07,-1.3268017951262985e-07,1.3441921163265066e-07,-4.7453238421608257e-07,4.762714163361034e-07,-4.4844039801844184e-07,4.5017943013846264e-07,-4.058273436878697e-07,4.075663758078905e-07
-0.39236492165931613,0.3333197101548073,0.22647192156484078,-1.6701360327586139,-1.3940591436985224,-0.9310282875063108,1.942378022413156,1.8590785934891504e-06,3.4722159423188897e-06,1.1398019814040008e-06,4.191492554404039e-06,1.0707917628249681e-06,4.260502772983072e-06,1.932715913558436e-06,3.3985786222496042e-06,1.456250647713431e-06,3.8750438880946095e-06,2.174985646416498e-06,3.156308889391542e-06,2.1336098183350083e-06,3.1976847174730317e-06,2.5033624508341665e-06,2.8279320849738736e-06,2.0808823651986666e-06,3.2504121706093734e-06,2.6312841949100973e-06,2.700010340897943e-06,3.823692886637879e-06,1.5076016491701614e-06,2.325095853903138e-06,3.006198681904902e-06,3.615102697742873e-06,1.716191838065167e-06,2.9766766161507216e-07,5.033626874192968e-06,1.521966042309626e-06,3.809328493498414e-06,1.4516749188948197e-06,3.87961961691322e-06,1.5032688131327008e-06,3.828025722675339e-06,1.572734219110621e-06,3.7585603166974193e-06,1.5718778247499672e-06,3.7594167110580727e-06,1.5339982292818691e-06,3.797296306526171e-06,1.1175755362410407e-06,4.213718999567e-06,1.0597894874271452e-06,4.271505048380895e-06,1.1150474837769061e-06,4.216247052031134e-06,8.592992259779021e-07,4.4719953098301376e-06,8.750002670852915e-07,4.456294268722749e-06,1.0047598331448248e-06,4.326534702663215e-06,9.566865533416701e-07,4.3746079824663695e-06,1.0098119112863318e-06,4.3214826245217085e-06,1.0720560420955384e-06,4.259238493712502e-06
-0.6015561623836216,2.3364455713990537,-0.9052709804401261,1.6447206077859067,0.798900314830192,-0.07524654226523983,-0.32928404370919356,6.181660004551645e-06,5.7524259978493084e-06,1.1398019814040008e-06,7.105679747016638e-07,1.0707917628249681e-06,6.415577561226311e-07,2.269069142333932e-06,1.8398351356315948e-06,1.2936615834866463e-06,8.644275767843093e-07,1.1399320680124503e-06,7.106980613101133e-07,1.0300172057300212e-06,6.007831990276842e-07,9.348847880207551e-07,5.056507813184181e-07,1.6267988050594546e-06,1.1975647983571175e-06,1.2953950696587406e-06,8.661610629564036e-07,4.904612381732003e-07,6.122723147086333e-08,6.926184673832751e-07,2.633844606809381e-07,-1.9982578107964037e-07,6.290597877819774e-07,3.1112109748328983e-06,2.681976968130561e-06,-7.672718186725138e-07,1.1965058253748508e-06,1.858767077827803e-07,2.433572989195567e-07,3.769325115889446e-07,5.230149511339244e-08,1.3767659763206483e-06,9.475319696183112e-07,1.757308555934805e-06,1.328074549232468e-06,1.8743472535164686e-06,1.4451132468141316e-06,8.740737591137671e-08,3.418266307909603e-07,-1.9054404910387137e-07,6.197780558062084e-07,2.762172300211767e-09,4.2647183440212525e-07,-3.4099459514153728e-09,4.326439526537524e-07,9.235881710003476e-08,3.3687518960230226e-07,1.9799847184121158e-06,1.5507507117097787e-06,-5.570214568155303e-07,9.862554635178674e-07,5.482323568279382e-07,1.1899835012560121e-07,-6.603722616591432e-07,1.0896062683614802e-06
-0.6064415826232993,0.7569776615208808,-0.13459113249543628,1.4184070934672437,-0.14524082671806035,0.47674204795512465,1.6617867551842695,2.773297725025046e-06,1.9525038563479344e-06,1.1398019814040008e-06,3.5859995999689794e-06,1.0707917628249681e-06,3.655009818548012e-06,2.2760508821143296e-06,2.4497506992586506e-06,1.6591481698892553e-06,3.0666534114837247e-06,1.359096326048716e-06,3.366705255324264e-06,1.5579713756552969e-06,3.167830205717683e-06,1.2865941593508027e-06,3.4392074220221775e-06,2.1446230369910784e-06,2.581178544381902e-06,1.750560246777347e-06,2.9752413345956333e-06,1.4189267038050591e-06,3.306874877567921e-06,1.3924679117979363e-06,3.333333669575044e-06,8.628154392128884e-07,3.862986142160092e-06,3.727278718250345e-06,9.98522863122635e-07,9.99759461728101e-07,3.726042119644879e-06,2.338087167868731e-06,2.3877144135042494e-06,2.074030369276531e-06,2.651771212096449e-06,1.9407773286149913e-06,2.785024252757989e-06,2.41803852330317e-06,2.30776305806981e-06,2.6340339338794623e-06,2.091767647493518e-06,2.0862606077796495e-06,2.6395409735933307e-06,1.7420533731582012e-06,2.983748208214779e-06,1.8748306813837134e-06,2.8509708999892666e-06,1.8378364339616644e-06,2.887965147411316e-06,1.971419316713701e-06,2.754382264659279e-06,2.652024194479128e-06,2.073777386893852e-06,2.1609083193978867e-06,2.5648932619750935e-06,1.8292507855543518e-06,2.8965507958186284e-06,1.7347679962986222e-06,2.991033585074358e-06
-0.5752777205669933,-1.0590524249898832,1.4169895364352452,0.22288345441359703,1.200489728122766,0.7631896584662992,-0.5281348878661353,-1.1455463405224057e-06,1.1456765254644015e-06,1.1398019814040008e-06,1.139671796462005e-06,1.0707917628249681e-06,1.0706615778829724e-06,2.230831539637794e-06,2.230701354695798e-06,1.1866329919815241e-06,1.1865028070395284e-06,1.1398019814050018e-06,1.139671796463006e-06,7.919894967306964e-07,7.918593117887006e-07,1.044193567917213e-06,1.0440633829752172e-06,1.4673084966564059e-06,1.4671783117144101e-06,9.956722400949415e-07,9.955420551529458e-07,4.5413933490156523e-07,4.540091499595695e-07,5.283286132696302e-07,5.281984283276345e-07,-2.4139668817810856e-07,2.415268731201043e-07,1.6180506692630096e-06,1.6179204843210138e-06,9.910403789836143e-07,9.909101940416186e-07,1.0336268095828365e-06,1.0334966246408407e-06,1.2773963959581565e-06,1.2772662110161607e-06,6.396413002120869e-07,6.395111152700911e-07,8.253519525708646e-07,8.252217676288688e-07,8.937783398104093e-07,8.936481548684135e-07,9.329560000707728e-07,9.328258151287771e-07,6.836542669773196e-07,6.835240820353238e-07,7.004454242104245e-07,7.003152392684288e-07,6.754803718390166e-07,6.753501868970209e-07,7.382415674595129e-07,7.381113825175172e-07,3.291463024151052e-07,3.2901611747310947e-07,9.161440893708441e-07,9.160139044288484e-07,7.614405568302458e-07,7.6131037188825e-07,7.647936838500024e-07,7.646634989080066e-07
